symbol,name,ticktime,price,volume,prev_price,kind,settlement,ratio_avg_volume_20,
sh600050,中国联通,09:41:00,8.020,1478400,8.020,U,7.970,46,
sh601333,广深铁路,09:40:57,4.900,761055,4.910,D,4.890,310,
sh600050,中国联通,09:40:57,8.020,1367600,8.030,E,7.970,43,
sh600050,中国联通,09:40:54,8.030,2481700,8.030,U,7.970,78,
sh600050,中国联通,09:40:51,8.030,804300,8.020,U,7.970,25,
sz000725,京东方Ａ,09:40:48,6.560,662700,6.560,U,6.530,4,
sh600050,中国联通,09:40:48,8.020,1214000,8.030,D,7.970,38,
sz000001,平安银行,09:40:45,12.150,521300,12.150,U,11.920,60,
sh600050,中国联通,09:40:45,8.030,645800,8.030,U,7.970,20,
sz000725,京东方Ａ,09:40:45,6.560,754400,6.560,U,6.530,5,
sz000725,京东方Ａ,09:40:42,6.560,536000,6.560,U,6.530,4,
sz000839,中信国安,09:40:39,12.800,522400,12.830,D,12.510,42,
sz000725,京东方Ａ,09:40:39,6.560,566100,6.560,U,6.530,4,
sh601398,工商银行,09:40:36,6.030,770700,6.030,D,6.070,36,
sz000725,京东方Ａ,09:40:36,6.560,957600,6.560,U,6.530,6,
sh600166,福田汽车,09:40:36,3.020,1001900,3.020,U,3.010,131,
sz000100,TCL 集团,09:40:36,4.860,1055500,4.860,U,4.800,31,
sz000725,京东方Ａ,09:40:33,6.560,637400,6.560,D,6.530,4,
sh601668,中国建筑,09:40:33,9.600,831300,9.610,D,9.620,46,
sz000725,京东方Ａ,09:40:30,6.560,572600,6.560,U,6.530,4,
sz000725,京东方Ａ,09:40:27,6.560,500700,6.560,U,6.530,3,
sz000725,京东方Ａ,09:40:24,6.560,575800,6.570,E,6.530,4,
sz000425,徐工机械,09:40:21,3.670,500200,3.680,D,3.680,139,
sh601989,中国重工,09:40:21,6.670,746800,6.670,D,6.780,66,
sz000725,京东方Ａ,09:40:18,6.570,637122,6.560,U,6.530,4,
sh600050,中国联通,09:40:18,8.000,1434000,8.000,U,7.970,45,
sz000725,京东方Ａ,09:40:15,6.560,1306800,6.570,D,6.530,9,
sz000725,京东方Ａ,09:40:12,6.570,650900,6.570,U,6.530,4,
sz000725,京东方Ａ,09:40:09,6.570,891100,6.570,U,6.530,6,
sh600050,中国联通,09:40:06,7.990,542800,7.990,U,7.970,17,
sz000001,平安银行,09:40:06,12.130,557400,12.120,U,11.920,64,
sz000725,京东方Ａ,09:40:06,6.570,1814600,6.580,D,6.530,12,
sz000725,京东方Ａ,09:40:03,6.580,1903600,6.580,U,6.530,13,
sh600050,中国联通,09:40:00,7.990,680700,7.980,U,7.970,21,
sz000725,京东方Ａ,09:40:00,6.580,1519100,6.580,U,6.530,10,
sz000725,京东方Ａ,09:39:57,6.580,1145100,6.580,U,6.530,8,
sh600807,天业股份,09:39:54,14.150,520700,14.120,U,13.150,129,
sz000725,京东方Ａ,09:39:54,6.580,1542500,6.590,D,6.530,10,
sz000725,京东方Ａ,09:39:51,6.590,1450800,6.590,U,6.530,10,
sh600050,中国联通,09:39:48,7.970,834300,7.970,U,7.970,26,
sz000725,京东方Ａ,09:39:48,6.590,1412700,6.590,U,6.530,10,
sh600050,中国联通,09:39:45,7.970,561700,7.960,U,7.970,18,
sz000725,京东方Ａ,09:39:45,6.590,1720800,6.590,U,6.530,12,
sh601288,农业银行,09:39:42,3.710,550000,3.700,U,3.710,21,
sh600028,中国石化,09:39:42,6.270,583820,6.260,U,6.290,42,
sz000725,京东方Ａ,09:39:42,6.590,1822000,6.580,U,6.530,12,
sz000725,京东方Ａ,09:39:39,6.580,1608100,6.590,D,6.530,11,
sz000636,风华高科,09:39:36,10.450,1157355,10.420,U,10.100,675,
sz000725,京东方Ａ,09:39:33,6.580,4190900,6.570,U,6.530,28,
sz000100,TCL 集团,09:39:30,4.850,682699,4.840,U,4.800,20,
sz000001,平安银行,09:39:27,12.150,731700,12.150,D,11.920,84,
sh601988,中国银行,09:39:24,3.910,750300,3.900,U,3.910,43,
sz000725,京东方Ａ,09:39:24,6.570,1017700,6.570,U,6.530,7,
sz000839,中信国安,09:39:21,12.720,1012700,12.710,U,12.510,82,
sz000725,京东方Ａ,09:39:21,6.570,2221200,6.570,U,6.530,15,
sz000725,京东方Ａ,09:39:18,6.570,801200,6.570,U,6.530,5,
sh601288,农业银行,09:39:18,3.700,1001100,3.700,D,3.710,39,
sz000725,京东方Ａ,09:39:15,6.570,504600,6.560,U,6.530,3,
sz000725,京东方Ａ,09:39:09,6.560,1081578,6.550,U,6.530,7,
sz000001,平安银行,09:39:06,12.150,515440,12.140,U,11.920,59,
sz000725,京东方Ａ,09:39:06,6.550,1429900,6.550,D,6.530,10,
sz000001,平安银行,09:39:03,12.140,563582,12.120,U,11.920,65,
sz000725,京东方Ａ,09:39:03,6.550,794000,6.550,D,6.530,5,
sz000725,京东方Ａ,09:38:57,6.550,630195,6.550,U,6.530,4,
sz000725,京东方Ａ,09:38:54,6.550,829300,6.540,U,6.530,6,
sh600221,海航控股,09:38:51,3.230,504500,3.230,D,3.230,126,
sz000839,中信国安,09:38:48,12.720,683200,12.710,U,12.510,55,
sz000825,太钢不锈,09:38:45,5.260,504800,5.270,D,5.370,80,
sz000100,TCL 集团,09:38:45,4.840,1047200,4.840,D,4.800,31,
sz000725,京东方Ａ,09:38:36,6.540,603200,6.540,D,6.530,4,
sz000100,TCL 集团,09:38:36,4.840,1129000,4.840,D,4.800,34,
sz000917,电广传媒,09:38:33,11.650,588700,11.630,U,11.410,298,
sh601288,农业银行,09:38:30,3.700,584500,3.700,D,3.710,23,
sz000001,平安银行,09:38:27,12.120,542600,12.120,D,11.920,62,
sz000725,京东方Ａ,09:38:27,6.540,1399152,6.550,D,6.530,9,
sz000001,平安银行,09:38:24,12.120,541900,12.120,D,11.920,62,
sh600221,海航控股,09:38:24,3.230,591200,3.240,D,3.230,148,
sz000725,京东方Ａ,09:38:24,6.550,1074700,6.550,U,6.530,7,
sz000725,京东方Ａ,09:38:21,6.550,796400,6.550,U,6.530,5,
sh601899,紫金矿业,09:38:18,3.710,622200,3.710,D,3.730,39,
sz000725,京东方Ａ,09:38:18,6.550,625700,6.550,U,6.530,4,
sz000725,京东方Ａ,09:38:15,6.550,2224400,6.560,D,6.530,15,
sz000839,中信国安,09:38:12,12.710,1093108,12.750,D,12.510,89,
sz000725,京东方Ａ,09:38:12,6.560,1743300,6.560,U,6.530,12,
sh601668,中国建筑,09:38:09,9.630,766400,9.630,D,9.620,42,
sz000725,京东方Ａ,09:38:09,6.560,774500,6.560,U,6.530,5,
sz000839,中信国安,09:38:06,12.760,1176900,12.740,U,12.510,95,
sz000725,京东方Ａ,09:38:06,6.560,1233342,6.570,D,6.530,8,
sz000839,中信国安,09:38:03,12.740,932100,12.780,D,12.510,76,
sz000725,京东方Ａ,09:38:03,6.570,1135100,6.570,U,6.530,8,
sh601988,中国银行,09:38:00,3.900,639800,3.910,D,3.910,37,
sz000839,中信国安,09:38:00,12.780,745700,12.770,U,12.510,60,
sz000725,京东方Ａ,09:38:00,6.570,1974058,6.570,U,6.530,13,
sz000839,中信国安,09:37:57,12.770,626800,12.790,D,12.510,51,
sz000725,京东方Ａ,09:37:57,6.570,1269200,6.570,U,6.530,9,
sz000839,中信国安,09:37:54,12.790,691316,12.800,D,12.510,56,
sz000725,京东方Ａ,09:37:54,6.570,1580800,6.570,D,6.530,11,
sz000839,中信国安,09:37:51,12.800,702100,12.790,U,12.510,57,
sh600807,天业股份,09:37:51,14.000,954600,14.060,D,13.150,236,
sz000725,京东方Ａ,09:37:51,6.570,1073500,6.570,U,6.530,7,
sh600050,中国联通,09:37:48,7.930,536400,7.930,U,7.970,17,
sz000839,中信国安,09:37:48,12.790,741900,12.790,U,12.510,60,
sz000725,京东方Ａ,09:37:48,6.570,1201200,6.570,U,6.530,8,
sh600010,包钢股份,09:37:45,2.670,544600,2.670,D,2.670,76,
sz000839,中信国安,09:37:45,12.790,566000,12.790,D,12.510,46,
sz000725,京东方Ａ,09:37:45,6.570,712000,6.570,U,6.530,5,
sz000839,中信国安,09:37:42,12.790,641600,12.790,U,12.510,52,
sz000725,京东方Ａ,09:37:42,6.570,1021300,6.560,U,6.530,7,
sh601288,农业银行,09:37:42,3.700,5064700,3.710,D,3.710,195,
sz000839,中信国安,09:37:39,12.790,552434,12.800,D,12.510,45,
sz000725,京东方Ａ,09:37:39,6.560,799400,6.560,D,6.530,5,
sz000725,京东方Ａ,09:37:36,6.560,660700,6.560,U,6.530,4,
sz000839,中信国安,09:37:33,12.790,524200,12.790,U,12.510,42,
sz000725,京东方Ａ,09:37:33,6.560,1335100,6.560,U,6.530,9,
sz000839,中信国安,09:37:27,12.790,529000,12.780,U,12.510,43,
sh600010,包钢股份,09:37:27,2.670,574000,2.660,U,2.670,80,
sz000725,京东方Ａ,09:37:27,6.560,702400,6.560,U,6.530,5,
sz000725,京东方Ａ,09:37:24,6.560,524000,6.550,U,6.530,4,
sh600050,中国联通,09:37:24,7.930,572500,7.940,D,7.970,18,
sz000100,TCL 集团,09:37:24,4.860,583800,4.850,U,4.800,17,
sz000839,中信国安,09:37:24,12.780,894400,12.790,D,12.510,72,
sz000725,京东方Ａ,09:37:21,6.550,2402100,6.550,U,6.530,16,
sz000725,京东方Ａ,09:37:18,6.550,1677200,6.550,U,6.530,11,
sz000725,京东方Ａ,09:37:15,6.550,612000,6.550,U,6.530,4,
sh601288,农业银行,09:37:12,3.710,550400,3.700,U,3.710,21,
sh600256,广汇能源,09:37:06,4.340,565900,4.340,D,4.380,275,
sz000100,TCL 集团,09:37:06,4.860,588600,4.860,D,4.800,18,
sz000807,云铝股份,09:37:03,11.100,654300,11.120,D,11.480,99,
sz000839,中信国安,09:37:00,12.750,609800,12.750,U,12.510,49,
sz000725,京东方Ａ,09:36:57,6.540,638300,6.540,U,6.530,4,
sz000725,京东方Ａ,09:36:54,6.540,1184500,6.540,U,6.530,8,
sz000001,平安银行,09:36:48,12.040,538700,12.040,D,11.920,62,
sh601288,农业银行,09:36:48,3.710,649400,3.700,U,3.710,25,
sz000839,中信国安,09:36:42,12.720,500100,12.720,U,12.510,41,
sz000725,京东方Ａ,09:36:42,6.530,934060,6.530,U,6.530,6,
sz000839,中信国安,09:36:39,12.720,857950,12.730,D,12.510,69,
sz000725,京东方Ａ,09:36:39,6.530,1194100,6.530,U,6.530,8,
sz000839,中信国安,09:36:36,12.730,534000,12.750,D,12.510,43,
sh600688,上海石化,09:36:30,6.550,532900,6.560,D,6.550,240,
sz000725,京东方Ａ,09:36:30,6.530,584200,6.530,U,6.530,4,
sz000725,京东方Ａ,09:36:27,6.530,502100,6.520,U,6.530,3,
sh601398,工商银行,09:36:27,6.040,562200,6.040,U,6.070,26,
sz000839,中信国安,09:36:24,12.770,582600,12.770,U,12.510,47,
sz000839,中信国安,09:36:21,12.770,1146608,12.790,D,12.510,93,
sz000839,中信国安,09:36:18,12.790,766191,12.790,U,12.510,62,
sz000725,京东方Ａ,09:36:18,6.520,852196,6.520,U,6.530,6,
sz000725,京东方Ａ,09:36:15,6.520,677100,6.510,U,6.530,5,
sz000839,中信国安,09:36:12,12.800,826800,12.800,U,12.510,67,
sh601818,光大银行,09:36:09,4.040,757000,4.040,D,4.050,82,
sz000839,中信国安,09:36:09,12.800,1664300,12.840,D,12.510,135,
sz000839,中信国安,09:36:06,12.840,1038000,12.840,U,12.510,84,
sz000839,中信国安,09:36:03,12.840,934900,12.850,D,12.510,76,
sz000839,中信国安,09:36:00,12.850,1034686,12.870,D,12.510,84,
sh603077,和邦生物,09:35:57,2.230,511500,2.230,D,2.240,139,
sz000917,电广传媒,09:35:57,11.720,522065,11.710,U,11.410,264,
sz000839,中信国安,09:35:57,12.870,694914,12.850,U,12.510,56,
sz000839,中信国安,09:35:54,12.850,948500,12.870,D,12.510,77,
sz000725,京东方Ａ,09:35:51,6.510,666000,6.510,D,6.530,4,
sz000839,中信国安,09:35:51,12.870,881900,12.840,U,12.510,71,
sh600256,广汇能源,09:35:48,4.360,554300,4.360,U,4.380,269,
sh600807,天业股份,09:35:48,14.200,566600,14.250,D,13.150,140,
sh603993,洛阳钼业,09:35:45,6.790,515700,6.800,D,6.900,39,
sz000725,京东方Ａ,09:35:45,6.520,589900,6.520,U,6.530,4,
sh601818,光大银行,09:35:42,4.040,902500,4.040,D,4.050,98,
sz000725,京东方Ａ,09:35:42,6.520,979900,6.520,U,6.530,7,
sz000725,京东方Ａ,09:35:39,6.520,1036700,6.520,U,6.530,7,
sh600807,天业股份,09:35:36,14.300,622200,14.320,D,13.150,154,
sz000725,京东方Ａ,09:35:33,6.520,675200,6.520,D,6.530,5,
sz000839,中信国安,09:35:33,12.790,788701,12.780,U,12.510,64,
sz000100,TCL 集团,09:35:33,4.830,1321400,4.830,U,4.800,39,
sh603993,洛阳钼业,09:35:30,6.800,524900,6.810,D,6.900,39,
sz000839,中信国安,09:35:30,12.780,535800,12.780,U,12.510,43,
sh601818,光大银行,09:35:30,4.040,904500,4.050,D,4.050,98,
sz000100,TCL 集团,09:35:27,4.830,545300,4.840,D,4.800,16,
sz000725,京东方Ａ,09:35:27,6.520,1088200,6.510,U,6.530,7,
sz000725,京东方Ａ,09:35:24,6.510,846100,6.520,D,6.530,6,
sh600022,山东钢铁,09:35:21,2.270,1665700,2.270,U,2.290,145,
sz000725,京东方Ａ,09:35:15,6.520,535300,6.520,U,6.530,4,
sz000839,中信国安,09:35:12,12.750,555300,12.730,U,12.510,45,
sz000725,京东方Ａ,09:35:12,6.520,746300,6.520,U,6.530,5,
sh600839,四川长虹,09:35:09,3.710,501700,3.710,U,3.720,46,
sz000630,铜陵有色,09:35:09,2.820,1010900,2.830,D,2.840,129,
sz000100,TCL 集团,09:35:06,4.850,525300,4.850,U,4.800,16,
sz000725,京东方Ａ,09:35:00,6.520,570000,6.510,U,6.530,4,
sh601398,工商银行,09:34:57,6.030,555800,6.030,D,6.070,26,
sz000839,中信国安,09:34:54,12.710,960000,12.700,U,12.510,78,
sz000636,风华高科,09:34:42,10.490,537000,10.480,U,10.100,313,
sz000725,京东方Ａ,09:34:42,6.510,707000,6.510,U,6.530,5,
sz000725,京东方Ａ,09:34:39,6.510,858800,6.500,U,6.530,6,
sh600221,海航控股,09:34:36,3.240,536100,3.230,U,3.230,134,
sz000725,京东方Ａ,09:34:36,6.500,585300,6.500,D,6.530,4,
sz000839,中信国安,09:34:36,12.670,1261900,12.680,D,12.510,102,
sz000725,京东方Ａ,09:34:30,6.510,563800,6.500,U,6.530,4,
sh600050,中国联通,09:34:27,7.900,557600,7.910,D,7.970,18,
sh600050,中国联通,09:34:24,7.910,599700,7.890,U,7.970,19,
sh600050,中国联通,09:34:21,7.890,512900,7.900,D,7.970,16,
sh600050,中国联通,09:34:15,7.910,1008400,7.910,U,7.970,32,
sz000725,京东方Ａ,09:34:12,6.500,543700,6.500,U,6.530,4,
sz000725,京东方Ａ,09:34:09,6.500,649100,6.500,U,6.530,4,
sz000100,TCL 集团,09:34:09,4.870,671200,4.880,D,4.800,20,
sh600050,中国联通,09:34:06,7.920,634200,7.920,U,7.970,20,
sz000725,京东方Ａ,09:34:06,6.500,673200,6.500,D,6.530,5,
sz000100,TCL 集团,09:34:03,4.880,549600,4.890,D,4.800,16,
sz000839,中信国安,09:34:03,12.640,593100,12.630,U,12.510,48,
sz000725,京东方Ａ,09:34:03,6.500,881500,6.500,U,6.530,6,
sz000001,平安银行,09:34:03,12.100,1009800,12.090,U,11.920,116,
sz000725,京东方Ａ,09:34:00,6.500,741900,6.500,U,6.530,5,
sz000839,中信国安,09:34:00,12.630,805600,12.630,D,12.510,65,
sz000100,TCL 集团,09:33:57,4.890,555300,4.900,D,4.800,17,
sz000725,京东方Ａ,09:33:57,6.500,852700,6.510,D,6.530,6,
sz000725,京东方Ａ,09:33:54,6.510,554700,6.500,U,6.530,4,
sz000001,平安银行,09:33:51,12.070,649400,12.080,D,11.920,75,
sz000725,京东方Ａ,09:33:51,6.500,870000,6.510,D,6.530,6,
sh601933,永辉超市,09:33:48,10.110,510700,10.120,D,10.180,72,
sz000725,京东方Ａ,09:33:48,6.510,928400,6.510,U,6.530,6,
sz000725,京东方Ａ,09:33:45,6.510,702800,6.500,U,6.530,5,
sz000100,TCL 集团,09:33:45,4.890,1008696,4.890,U,4.800,30,
sz000839,中信国安,09:33:42,12.690,655400,12.690,U,12.510,53,
sz000100,TCL 集团,09:33:39,4.890,514300,4.890,U,4.800,15,
sz000839,中信国安,09:33:39,12.690,618900,12.700,U,12.510,50,
sz000839,中信国安,09:33:36,12.700,564000,12.700,U,12.510,46,
sz000001,平安银行,09:33:36,12.090,623900,12.060,U,11.920,72,
sz000725,京东方Ａ,09:33:36,6.510,1187700,6.500,U,6.530,8,
sz000839,中信国安,09:33:33,12.700,544600,12.710,D,12.510,44,
sz000725,京东方Ａ,09:33:33,6.500,969300,6.500,U,6.530,7,
sz000001,平安银行,09:33:30,12.070,821100,12.060,U,11.920,94,
sz000839,中信国安,09:33:30,12.710,830500,12.710,D,12.510,67,
sz000839,中信国安,09:33:27,12.710,1134700,12.730,D,12.510,92,
sz000725,京东方Ａ,09:33:27,6.500,1205700,6.490,U,6.530,8,
sh601099,太平洋,09:33:24,3.960,500400,3.950,U,3.960,117,
sz000100,TCL 集团,09:33:24,4.890,814800,4.870,U,4.800,24,
sz000839,中信国安,09:33:24,12.730,997800,12.750,D,12.510,81,
sz000917,电广传媒,09:33:21,11.600,535200,11.600,U,11.410,271,
sz000839,中信国安,09:33:21,12.750,580600,12.750,U,12.510,47,
sz000917,电广传媒,09:33:18,11.600,735400,11.590,U,11.410,372,
sz000839,中信国安,09:33:18,12.750,996500,12.760,D,12.510,81,
sz000725,京东方Ａ,09:33:18,6.490,1263383,6.490,U,6.530,9,
sz000725,京东方Ａ,09:33:15,6.490,688600,6.490,U,6.530,5,
sz000839,中信国安,09:33:15,12.760,1555049,12.750,U,12.510,126,
sz000001,平安银行,09:33:12,12.050,550300,12.020,U,11.920,63,
sz000725,京东方Ａ,09:33:12,6.490,796400,6.490,U,6.530,5,
sz000839,中信国安,09:33:12,12.750,1185300,12.750,U,12.510,96,
sh600050,中国联通,09:33:09,7.950,598300,7.950,D,7.970,19,
sh600807,天业股份,09:33:09,13.990,772700,14.100,D,13.150,191,
sz000839,中信国安,09:33:09,12.750,919900,12.760,D,12.510,75,
sz002516,旷达科技,09:33:06,6.250,677674,6.260,D,5.900,688,
sz000839,中信国安,09:33:06,12.760,833451,12.760,U,12.510,68,
sh601398,工商银行,09:33:00,6.050,506900,6.050,U,6.070,23,
sz000725,京东方Ａ,09:33:00,6.480,531900,6.480,U,6.530,4,
sz000001,平安银行,09:33:00,12.020,626951,12.020,D,11.920,72,
sz000839,中信国安,09:33:00,12.750,959800,12.740,U,12.510,78,
sz000839,中信国安,09:32:57,12.740,1342100,12.750,D,12.510,109,
sz000839,中信国安,09:32:54,12.750,878300,12.740,U,12.510,71,
sh600807,天业股份,09:32:54,14.080,890700,14.130,D,13.150,221,
sz000725,京东方Ａ,09:32:54,6.480,919400,6.480,U,6.530,6,
sz000839,中信国安,09:32:51,12.740,914800,12.750,D,12.510,74,
sz000725,京东方Ａ,09:32:51,6.480,955300,6.480,U,6.530,6,
sz000839,中信国安,09:32:48,12.750,560800,12.740,U,12.510,45,
sz000725,京东方Ａ,09:32:48,6.480,564900,6.480,U,6.530,4,
sz000100,TCL 集团,09:32:48,4.860,575100,4.860,D,4.800,17,
sh600807,天业股份,09:32:48,14.120,809000,14.140,D,13.150,200,
sz000725,京东方Ａ,09:32:45,6.480,746600,6.480,U,6.530,5,
sz000839,中信国安,09:32:45,12.740,1205000,12.750,E,12.510,98,
sz000839,中信国安,09:32:42,12.750,675100,12.730,U,12.510,55,
sh600050,中国联通,09:32:42,7.960,857200,7.960,U,7.970,27,
sh600807,天业股份,09:32:39,14.200,574500,14.140,U,13.150,142,
sh600808,马钢股份,09:32:36,4.170,579200,4.180,D,4.210,76,
sz000725,京东方Ａ,09:32:36,6.480,789417,6.490,D,6.530,5,
sh600807,天业股份,09:32:33,14.100,602400,14.080,U,13.150,149,
sz000839,中信国安,09:32:33,12.720,684400,12.720,D,12.510,55,
sz000725,京东方Ａ,09:32:33,6.490,1129800,6.480,U,6.530,8,
sh600807,天业股份,09:32:30,14.080,652900,14.090,D,13.150,162,
sz000839,中信国安,09:32:30,12.720,698700,12.700,U,12.510,57,
sz000725,京东方Ａ,09:32:30,6.480,752100,6.480,D,6.530,5,
sz000725,京东方Ａ,09:32:27,6.480,886100,6.490,D,6.530,6,
sz000839,中信国安,09:32:24,12.710,549800,12.680,U,12.510,45,
sz000725,京东方Ａ,09:32:24,6.490,896200,6.490,U,6.530,6,
sz000636,风华高科,09:32:21,10.420,516433,10.430,D,10.100,301,
sh600807,天业股份,09:32:21,14.080,610300,14.000,U,13.150,151,
sh600050,中国联通,09:32:21,7.960,616300,7.970,D,7.970,19,
sz000839,中信国安,09:32:21,12.680,763400,12.700,D,12.510,62,
sh600807,天业股份,09:32:18,14.000,680500,13.990,U,13.150,168,
sh600050,中国联通,09:32:18,7.970,858200,7.960,U,7.970,27,
sz000839,中信国安,09:32:18,12.700,1324700,12.700,U,12.510,107,
sz000725,京东方Ａ,09:32:15,6.480,532900,6.490,D,6.530,4,
sh601398,工商银行,09:32:15,6.050,610300,6.050,U,6.070,28,
sz000100,TCL 集团,09:32:15,4.870,748200,4.880,D,4.800,22,
sz000839,中信国安,09:32:15,12.700,1323600,12.700,U,12.510,107,
sh601398,工商银行,09:32:12,6.050,508400,6.040,U,6.070,24,
sz000839,中信国安,09:32:12,12.700,652000,12.690,U,12.510,53,
sz000725,京东方Ａ,09:32:12,6.490,720283,6.490,U,6.530,5,
sz000725,京东方Ａ,09:32:09,6.490,554700,6.490,U,6.530,4,
sz000839,中信国安,09:32:09,12.690,595600,12.700,D,12.510,48,
sh600807,天业股份,09:32:09,13.980,951400,13.980,U,13.150,236,
sh600255,梦舟股份,09:32:06,4.500,537600,4.510,D,4.500,195,
sh601988,中国银行,09:32:06,3.920,579300,3.910,U,3.910,33,
sz000100,TCL 集团,09:32:03,4.870,515700,4.880,D,4.800,15,
sz000725,京东方Ａ,09:32:03,6.490,582300,6.490,U,6.530,4,
sh600807,天业股份,09:32:03,13.920,664100,13.900,E,13.150,164,
sz000839,中信国安,09:32:00,12.670,635500,12.690,D,12.510,51,
sz000725,京东方Ａ,09:32:00,6.490,717700,6.480,U,6.530,5,
sh600807,天业股份,09:31:57,13.880,518200,13.900,D,13.150,128,
sz000725,京东方Ａ,09:31:57,6.480,870800,6.480,U,6.530,6,
sz000100,TCL 集团,09:31:54,4.880,560700,4.880,D,4.800,17,
sz000839,中信国安,09:31:54,12.670,564600,12.660,U,12.510,46,
sz000725,京东方Ａ,09:31:51,6.480,552000,6.480,U,6.530,4,
sh601988,中国银行,09:31:51,3.910,552700,3.910,D,3.910,32,
sz000100,TCL 集团,09:31:51,4.880,555700,4.880,D,4.800,17,
sz000636,风华高科,09:31:45,10.510,542100,10.550,D,10.100,316,
sh600050,中国联通,09:31:44,7.950,520300,7.960,D,7.970,16,
sz000725,京东方Ａ,09:31:42,6.480,640400,6.470,U,6.530,4,
sz000839,中信国安,09:31:42,12.600,688108,12.580,U,12.510,56,
sh601857,中国石油,09:31:42,8.540,751000,8.550,D,8.590,150,
sz000839,中信国安,09:31:39,12.580,860967,12.600,D,12.510,70,
sh600050,中国联通,09:31:38,7.960,580100,7.960,U,7.970,18,
sz000839,中信国安,09:31:36,12.600,600300,12.600,U,12.510,49,
sz000100,TCL 集团,09:31:33,4.890,643800,4.860,U,4.800,19,
sh601099,太平洋,09:31:33,3.950,754300,3.950,D,3.960,176,
sz002687,乔治白,09:31:33,8.650,1141617,8.650,D,7.870,4953,
sz000725,京东方Ａ,09:31:33,6.470,1852400,6.470,U,6.530,12,
sz000839,中信国安,09:31:33,12.600,2233150,12.700,D,12.510,181,
sz000725,京东方Ａ,09:31:30,6.470,735400,6.470,U,6.530,5,
sz000839,中信国安,09:31:30,12.700,1033800,12.710,D,12.510,84,
sz000725,京东方Ａ,09:31:27,6.470,630000,6.460,U,6.530,4,
sz000839,中信国安,09:31:27,12.710,879900,12.720,E,12.510,71,
sz000725,京东方Ａ,09:31:24,6.460,673900,6.470,D,6.530,5,
sh600022,山东钢铁,09:31:24,2.270,912200,2.270,D,2.290,80,
sz000839,中信国安,09:31:24,12.720,2163600,12.720,D,12.510,175,
sz000725,京东方Ａ,09:31:21,6.470,967100,6.470,U,6.530,7,
sz000839,中信国安,09:31:21,12.720,1283100,12.730,D,12.510,104,
sh600496,精工钢构,09:31:20,4.600,686600,4.610,D,4.630,219,
sz000839,中信国安,09:31:15,12.700,814000,12.720,D,12.510,66,
sh600807,天业股份,09:31:14,13.890,517100,13.880,U,13.150,128,
sz002516,旷达科技,09:31:12,6.100,622900,6.140,D,5.900,633,
sz000725,京东方Ａ,09:31:12,6.470,630800,6.460,U,6.530,4,
sz000839,中信国安,09:31:12,12.720,1163100,12.680,U,12.510,94,
sh603993,洛阳钼业,09:31:09,6.800,620400,6.800,D,6.900,47,
sh600807,天业股份,09:31:08,13.900,537200,13.900,D,13.150,133,
sz000725,京东方Ａ,09:31:06,6.460,508700,6.460,D,6.530,3,
sz000813,德展健康,09:31:06,8.480,571630,8.470,E,8.250,1499,
sh600050,中国联通,09:31:05,7.930,537300,7.930,D,7.970,17,
sh600010,包钢股份,09:31:05,2.650,628500,2.660,D,2.670,87,
sh600050,中国联通,09:31:02,7.930,522022,7.920,U,7.970,16,
sz000725,京东方Ａ,09:31:00,6.460,935400,6.450,U,6.530,6,
sh600050,中国联通,09:30:59,7.920,539900,7.920,D,7.970,17,
sz000725,京东方Ａ,09:30:57,6.450,596400,6.460,D,6.530,4,
sh600807,天业股份,09:30:56,13.800,683700,13.800,U,13.150,169,
sh600255,梦舟股份,09:30:53,4.500,552600,4.490,U,4.500,200,
sh600807,天业股份,09:30:53,13.800,602300,13.900,D,13.150,149,
sh600919,江苏银行,09:30:51,8.000,535900,8.000,D,8.000,214,
sh601288,农业银行,09:30:50,3.700,670800,3.700,D,3.710,26,
sh600807,天业股份,09:30:50,13.900,1257300,13.860,U,13.150,311,
sz000839,中信国安,09:30:48,12.600,617950,12.600,D,12.510,50,
sh600028,中国石化,09:30:47,6.270,537900,6.260,U,6.290,39,
sh600807,天业股份,09:30:47,13.860,751300,13.900,D,13.150,186,
sz000839,中信国安,09:30:45,12.600,779583,12.600,U,12.510,63,
sh600807,天业股份,09:30:44,13.900,812100,13.900,U,13.150,201,
sz000725,京东方Ａ,09:30:42,6.450,775200,6.450,D,6.530,5,
sz000636,风华高科,09:30:42,10.400,824900,10.410,D,10.100,481,
sz000839,中信国安,09:30:42,12.600,970300,12.600,D,12.510,79,
sz002687,乔治白,09:30:42,8.660,1411200,8.660,D,7.870,6122,
sz000839,中信国安,09:30:39,12.600,590200,12.600,D,12.510,48,
sz002687,乔治白,09:30:39,8.660,626000,8.660,D,7.870,2716,
sh600807,天业股份,09:30:38,13.890,670000,13.890,U,13.150,166,
sz000016,深康佳Ａ,09:30:36,6.520,526700,6.540,D,6.630,325,
sz002687,乔治白,09:30:36,8.660,1168200,8.660,D,7.870,5068,
sh600807,天业股份,09:30:35,13.890,637300,13.890,D,13.150,158,
sz000725,京东方Ａ,09:30:33,6.460,558300,6.450,U,6.530,4,
sh600807,天业股份,09:30:32,13.890,1030400,13.880,U,13.150,255,
sz000725,京东方Ａ,09:30:30,6.450,931800,6.440,U,6.530,6,
sz002687,乔治白,09:30:30,8.660,1318316,8.660,D,7.870,5719,
sh600050,中国联通,09:30:29,7.910,667800,7.900,U,7.970,21,
